2591,8
2601,10
2602,1
2620,18
2623,3
2631,8
2654,23
2657,3
2658,1
2659,1
2671,12
2685,14
2686,1
2699,13
2707,8
2716,9
2717,1
2736,19
2749,13
2756,7
2765,9
2789,24
2790,1
2798,8
2799,1
2808,9
2809,1
2810,1
2826,16
2827,1
2828,1
2832,4
2833,1
2850,17
2857,7
2858,1
2859,1
2865,6
2866,1
2867,1
2883,16
2900,17
2929,29
2939,10
2955,16
2958,3
2962,4
2963,1
2990,27
2998,8
2999,1
3015,16
3026,11
3027,1
3029,2
3035,6
3036,1
3047,11
3048,1
3049,1
3054,5
3055,1
3060,5
3061,1
3071,10
3076,5
3077,1
3096,19
3112,16
3113,1
3125,12
3126,1
3129,3
3144,15
3145,1
3151,6
3152,1
3163,11
3164,1
3179,15
3180,1
3200,20
3212,12
3224,12
3225,1
3234,9
3235,1
3244,9
3245,1
3246,1
3248,2
3249,1
3250,1
3251,1
3252,1
3254,2
3301,47
3302,1
3303,1
3312,9
3317,5
3322,5
3323,1
3325,2
3345,20
3366,21
3367,1
3368,1
3375,7
3383,8
3384,1
3385,1
3395,10
3396,1
3399,3
3403,4
3404,1
3439,35
3449,10
3455,6
3456,1
3457,1
3458,1
3468,10
3477,9
3484,7
3485,1
3491,6
3494,3
3505,11
3506,1
3528,22
3529,1
3538,9
3539,1
3552,13
3555,3
3566,11
3576,10
3577,1
3588,11
3589,1
3599,10
3600,1
3609,9
3610,1
3616,6
3617,1
3619,2
3642,23
3645,3
3646,1
3647,1
3655,8
3665,10
3676,11
3683,7
3685,2
3686,1
3691,5
3692,1
3693,1
3699,6
3709,10
3711,2
3716,5
3717,1
3718,1
3720,2
3721,1
3722,1
3723,1
3755,32
3764,9
3765,1
3772,7
3783,11
3784,1
3788,4
3793,5
3794,1
3804,10
3808,4
3823,15
3841,18
3842,1
3848,6
3854,6
3855,1
3871,16
3878,7
3882,4
3911,29
3915,4
3916,1
3917,1
3921,4
3930,9
3932,2
3933,1
3934,1
3935,1
3936,1
3937,1
3950,13
3964,14
3966,2
3971,5
3972,1
3992,20
4001,9
4015,14
4016,1
4027,11
4034,7
4035,1
4038,3
4040,2
4042,2
4043,1
4046,3
4075,29
4076,1
4079,3
4082,3
4083,1
4106,23
4113,7
4120,7
4141,21
4144,3
4153,9
4164,11
4169,5
4179,10
4182,3
4186,4
4187,1
4188,1
4189,1
4191,2
4194,3
4198,4
4199,1
4201,2
4206,5
4208,2
4209,1
4210,1
4216,6
4220,4
4226,6
4227,1
4228,1
4229,1
4230,1
4231,1
4234,3
4242,8
4254,12
4259,5
4267,8
4268,1
4269,1
4281,12
4298,17
4299,1
4307,8
4308,1
4323,15
4325,2
4330,5
4331,1
4342,11
4349,7
4350,1
4357,7
4358,1
4359,1
4362,3
4365,3
4368,3
4372,4
4373,1
4374,1
4377,3
4378,1
4402,24
4408,6
4409,1
4411,2
4414,3
4415,1
4425,10
4433,8
4439,6
4440,1
4441,1
4443,2
4449,6
4450,1
4453,3
4454,1
4458,4
4492,34
4526,34
4547,21
4548,1
4551,3
4555,4
4556,1
4566,10
4567,1
4577,10
4586,9
4590,4
4594,4
4595,1
4599,4
4602,3
4613,11
4636,23
4662,26
4664,2
4665,1
4687,22
4701,14
4709,8
4716,7
4726,10
4732,6
4735,3
4753,18
4754,1
4758,4
4759,1
4801,42
4824,23
4837,13
4838,1
4839,1
4847,8
4848,1
4849,1
4850,1
4851,1
4853,2
4856,3
4865,9
4870,5
4874,4
4875,1
4876,1
4877,1
4882,5
4903,21
4908,5
4909,1
4916,7
4926,10
4938,12
4948,10
4950,2
4960,10
4962,2
4965,3
4967,2
4968,1
4985,17
4995,10
5000,5
5008,8
5009,1
5011,2
5013,2
5028,15
5034,6
5035,1
5036,1
5051,15
5052,1
5054,2
5058,4
5059,1
5062,3
5068,6
5069,1
5073,4
5074,1
5089,15
5090,1
5104,14
5105,1
5106,1
5107,1
5128,21
5129,1
5131,2
5132,1
5146,14
5147,1
5148,1
5171,23
5194,23
5198,4
5199,1
5214,15
5218,4
5223,5
5233,10
5234,1
5235,1
5238,3
5239,1
5265,26
5267,2
5271,4
5272,1
5303,31
5310,7
5331,21
5335,4
5336,1
5337,1
5341,4
5342,1
5364,22
5365,1
5366,1
5377,11
5378,1
5379,1
5388,9
5389,1
5390,1
5394,4
5403,9
5404,1
5407,3
5408,1
5409,1
5413,4
5416,3
5419,3
5420,1
5430,10
5431,1
5440,9
5441,1
5442,1
5443,1
5444,1
5447,3
5449,2
5451,2
5452,1
5458,6
5459,1
5461,2
5465,4
5466,1
5469,3
5470,1
5475,5
5476,1
5480,4
5484,4
5485,1
5489,4
5490,1
5491,1
5496,5
5497,1
5512,15
5517,5
5518,1
5537,19
5566,29
5567,1
5583,16
5590,7
5632,42
5634,2
5638,4
5639,1
5640,1
5643,3
5644,1
5653,9
5654,1
5658,4
5665,7
5666,1
5684,18
5688,4
5689,1
5690,1
5692,2
5696,4
5712,16
5713,1
5739,26
5742,3
5754,12
5756,2
5757,1
5764,7
5765,1
5770,5
5772,2
5781,9
5782,1
5787,5
5788,1
5789,1
5790,1
5791,1
5792,1
5793,1
5807,14
5819,12
5820,1
5824,4
5825,1
5826,1
5833,7
5834,1
5842,8
5843,1
5844,1
5848,4
5849,1
5870,21
5872,2
5873,1
5883,10
5886,3
5890,4
5891,1
5915,24
5916,1
5919,3
5920,1
5922,2
5923,1
5927,4
5933,6
5938,5
5940,2
5941,1
5942,1
5944,2
5963,19
5967,4
5979,12
5980,1
6001,21
6009,8
6010,1
6013,3
6017,4
6025,8
6042,17
6043,1
6048,5
6056,8
6057,1
6064,7
6065,1
6079,14
6090,11
6091,1
6113,22
6114,1
6140,26
6151,11
6152,1
6168,16
6172,4
6173,1
6179,6
6235,56
6243,8
6244,1
6248,4
6258,10
6262,4
6296,34
6306,10
6307,1
6314,7
6316,2
6317,1
6319,2
6333,14
6348,15
6360,12
6362,2
6363,1
6368,5
6369,1
6391,22
6404,13
6409,5
6415,6
6426,11
6429,3
6434,5
6441,7
6442,1
6451,9
6461,10
6462,1
6463,1
6473,10
6474,1
6475,1
6485,10
6490,5
6495,5
6497,2
6499,2
6509,10
6518,9
6524,6
6525,1
6531,6
6532,1
6538,6
6561,23
6562,1
6572,10
6576,4
6586,10
6588,2
6593,5
6594,1
6598,4
6599,1
6609,10
6612,3
6614,2
6624,10
6625,1
6637,12
6639,2
6640,1
6646,6
6647,1
6658,11
6659,1
6663,4
6664,1
6669,5
6678,9
6679,1
6688,9
6689,1
6700,11
6703,3
6704,1
6712,8
6717,5
6718,1
6719,1
6723,4
6728,5
6729,1
6739,10
6740,1
6765,25
6771,6
6772,1
6776,4
6781,5
6782,1
6783,1
6784,1
6786,2
6788,2
6789,1
6792,3
6794,2
6795,1
6797,2
6802,5
6810,8
6814,4
6816,2
6818,2
6819,1
6823,4
6824,1
6825,1
6826,1
6856,30
6859,3
6860,1
6873,13
6874,1
6889,15
6914,25
6918,4
6919,1
6921,2
6930,9
6935,5
6940,5
6941,1
6948,7
6952,4
6964,12
6965,1
6970,5
6974,4
6975,1
6981,6
6998,17
6999,1
7019,20
7021,2
7025,4
7029,4
7030,1
7047,17
7051,4
7064,13
7065,1
7066,1
7081,15
7093,12
7122,29
7140,18
7141,1
7154,13
7160,6
7161,1
7163,2
7165,2
7167,2
7178,11
7189,11
7203,14
7204,1
7217,13
7221,4
7224,3
7239,15
7254,15
7268,14
7269,1
7298,29
7299,1
7300,1
7304,4
7305,1
7324,19
7325,1
7326,1
7330,4
7331,1
7332,1
7336,4
7347,11
7354,7
7355,1
7363,8
7380,17
7383,3
7405,22
7415,10
7437,22
7438,1
7448,10
7452,4
7465,13
7466,1
7477,11
7486,9
7489,3
7498,9
7499,1
7501,2
7502,1
7503,1
7504,1
7509,5
7510,1
7515,5
7524,9
7535,11
7536,1
7567,31
7569,2
7571,2
7572,1
7584,12
7585,1
7586,1
7590,4
7591,1
7592,1
7599,7
7600,1
7601,1
7607,6
7608,1
7618,10
7619,1
7626,7
7627,1
7628,1
7633,5
7634,1
7653,19
7654,1
7658,4
7659,1
7660,1
7664,4
7684,20
7696,12
7700,4
7725,25
7738,13
7758,20
7769,11
7803,34
7804,1
7817,13
7823,6
7824,1
7849,25
7850,1
7851,1
7858,7
7860,2
7862,2
7867,5
7868,1
7879,11
7880,1
7882,2
7887,5
7888,1
7889,1
7896,7
7897,1
7907,10
7908,1
7912,4
7916,4
7917,1
7938,21
7939,1
7948,9
7949,1
7956,7
7972,16
7973,1
7996,23
8002,6
8005,3
8017,12
8018,1
8019,1
8025,6
8026,1
8038,12
8054,16
8062,8
8063,1
8074,11
8075,1
8076,1
8081,5
8082,1
8091,9
8098,7
8103,5
8104,1
8105,1
8109,4
8110,1
8115,5
8119,4
8120,1
8122,2
8125,3
8126,1
8129,3
8132,3
8133,1
8140,7
8141,1
8142,1
8161,19
8162,1
8173,11
8195,22
8201,6
8204,3
8211,7
8217,6
8218,1
8228,10
8229,1
8230,1
8237,7
8238,1
8240,2
8243,3
8244,1
8247,3
8257,10
8258,1
8259,1
8264,5
8268,4
8269,1
8274,5
8283,9
8284,1
8285,1
8289,4
8290,1
8294,4
8295,1
8302,7
8303,1
8305,2
8308,3
8309,1
8316,7
8317,1
8318,1
8324,6
8328,4
8329,1
8350,21
8351,1
8363,12
8364,1
8372,8
8388,16
8400,12
8416,16
8426,10
8441,15
8444,3
8445,1
8447,2
8455,8
8467,12
8484,17
8485,1
8491,6
8499,8
8500,1
8514,14
8515,1
8525,10
8529,4
8530,1
8534,4
8535,1
8538,3
8539,1
8544,5
8556,12
8574,18
8594,20
8614,20
8616,2
8630,14
8631,1
8643,12
8645,2
8651,6
8652,1
8654,2
8666,12
8668,2
8679,11
8680,1
8693,13
8709,16
8721,12
8734,13
8745,11
8757,12
8782,25
8794,12
8795,1
8814,19
8827,13
8828,1
8841,13
8856,15
8866,10
8873,7
8874,1
8880,6
8883,3
8884,1
8885,1
8886,1
8887,1
8888,1
8890,2
8891,1
8894,3
8905,11
8908,3
8910,2
8925,15
8927,2
8957,30
8959,2
8963,4
8964,1
8985,21
8997,12
8998,1
9011,13
9014,3
9015,1
9032,17
9035,3
9036,1
9037,1
9038,1
9051,13
9066,15
9079,13
9080,1
9094,14
9100,6
9106,6
9117,11
9123,6
9132,9
9136,4
9137,1
9141,4
9142,1
9143,1
9148,5
9149,1
9150,1
9155,5
9156,1
9157,1
9161,4
9172,11
9175,3
9176,1
9177,1
9182,5
9183,1
9185,2
9194,9
9198,4
9199,1
9204,5
9205,1
9217,12
9229,12
9233,4
9234,1
9244,10
9245,1
9250,5
9252,2
9254,2
9259,5
9260,1
9271,11
9275,4
9280,5
9281,1
9282,1
9283,1
9287,4
9289,2
9291,2
9292,1
9293,1
9297,4
9301,4
9302,1
9312,10
9313,1
9327,14
9336,9
9337,1
9346,9
9357,11
9367,10
9368,1
9381,13
9384,3
9399,15
9400,1
9401,1
9414,13
9415,1
9438,23
9454,16
9458,4
9464,6
9465,1
9472,7
9486,14
9496,10
9498,2
9503,5
9513,10
9533,20
9534,1
9546,12
9547,1
9551,4
9558,7
9559,1
9575,16
9591,16
9612,21
9613,1
9633,20
9657,24
9658,1
9671,13
9672,1
9681,9
9682,1
9692,10
9693,1
9706,13
9719,13
9744,25
9746,2
9747,1
9756,9
9757,1
9759,2
9765,6
9766,1
9767,1
9772,5
9784,12
9785,1
9788,3
9789,1
9790,1
9791,1
9792,1
9793,1
9799,6
9807,8
9808,1
9809,1
9811,2
9812,1
9813,1
9815,2
9816,1
9817,1
9833,16
9834,1
9835,1
9839,4
9840,1
9847,7
9848,1
9859,11
9860,1
9861,1
9870,9
9871,1
9886,15
9887,1
9888,1
9895,7
9896,1
9902,6
9903,1
9912,9
9914,2
9921,7
9924,3
9926,2
9933,7
9934,1
9941,7
9951,10
9952,1
9955,3
9958,3
9959,1
9972,13
9973,1
9974,1
9975,1
9976,1
9977,1
9986,9
9988,2
9989,1
9999,10
10000,1
10001,1
10015,14
10017,2
10018,1
10023,5
10024,1
10037,13
10038,1
10040,2
10044,4
10045,1
10053,8
10054,1
10064,10
10065,1
10071,6
10072,1
10080,8
10081,1
10087,6
10088,1
10089,1
10097,8
10098,1
10099,1
10102,3
10105,3
10106,1
10115,9
10116,1
10117,1
10121,4
10124,3
10125,1
10134,9
10143,9
10148,5
10161,13
10162,1
10164,2
10165,1
10166,1
10167,1
10183,16
10188,5
10204,16
10205,1
10206,1
10214,8
10225,11
10226,1
10236,10
10243,7
10244,1
10245,1
10247,2
10248,1
10249,1
10255,6
10256,1
10261,5
10269,8
10272,3
10273,1
10284,11
10297,13
10302,5
10306,4
10310,4
10311,1
10317,6
10318,1
10320,2
10325,5
10341,16
10344,3
10355,11
10367,12
10368,1
10379,11
10381,2
10382,1
10388,6
10389,1
10390,1
10401,11
10402,1
10417,15
10418,1
10423,5
10427,4
10460,33
10473,13
10475,2
10489,14
10496,7
10497,1
10502,5
10508,6
10518,10
10520,2
10536,16
10546,10
10557,11
10567,10
10568,1
10572,4
10583,11
10595,12
10597,2
10598,1
10609,11
10610,1
10627,17
10634,7
10635,1
10638,3
10639,1
10640,1
10641,1
10642,1
10643,1
10645,2
10646,1
10647,1
10649,2
10652,3
10678,26
10684,6
10689,5
10693,4
10694,1
10708,14
10715,7
10724,9
10725,1
10728,3
10729,1
10744,15
10745,1
10756,11
10763,7
10774,11
10792,18
10797,5
10801,4
10803,2
10807,4
10808,1
10827,19
10849,22
10850,1
10856,6
10865,9
10871,6
10874,3
10875,1
10884,9
10909,25
10921,12
10923,2
10933,10
10934,1
10940,6
10947,7
10949,2
10951,2
10952,1
10953,1
10956,3
10957,1
10966,9
10967,1
10973,6
10974,1
10983,9
10985,2
10986,1
10996,10
11004,8
11008,4
11010,2
11011,1
11013,2
11014,1
11021,7
11031,10
11033,2
11034,1
11055,21
11056,1
11061,5
11062,1
11086,24
11087,1
11091,4
11092,1
11104,12
11112,8
11125,13
11126,1
11144,18
11149,5
11150,1
11152,2
11159,7
11162,3
11169,7
11170,1
11172,2
11177,5
11178,1
11194,16
11217,23
11229,12
11238,9
11246,8
11251,5
11256,5
11257,1
11259,2
11262,3
11266,4
11267,1
11268,1
11269,1
11270,1
11271,1
11287,16
11303,16
11304,1
11314,10
11325,11
11326,1
11328,2
11332,4
11342,10
11343,1
11352,9
11356,4
11369,13
11377,8
11378,1
11380,2
11385,5
11388,3
11400,12
11405,5
11416,11
11417,1
11423,6
11430,7
11437,7
11438,1
11451,13
11453,2
11460,7
11461,1
11466,5
11473,7
11479,6
11485,6
11486,1
11493,7
11506,13
11513,7
11516,3
11529,13
11530,1
11539,9
11545,6
11549,4
11558,9
11562,4
11568,6
11569,1
11581,12
11582,1
11583,1
11585,2
11594,9
11595,1
11596,1
11600,4
11601,1
11602,1
11607,5
11619,12
11623,4
11631,8
11632,1
11633,1
11637,4
11638,1
11639,1
11640,1
11642,2
11643,1
11648,5
11659,11
11660,1
11664,4
11666,2
11677,11
11686,9
11702,16
11707,5
11708,1
11710,2
11715,5
11716,1
11717,1
11727,10
11730,3
11735,5
11740,5
11747,7
11748,1
11756,8
11760,4
11768,8
11777,9
11796,19
11807,11
11811,4
11812,1
11813,1
11831,18
11834,3
11835,1
11842,7
11843,1
11844,1
11847,3
11848,1
11849,1
11852,3
11853,1
11861,8
11862,1
11863,1
11868,5
11874,6
11875,1
11878,3
11884,6
11885,1
11886,1
11892,6
11893,1
11896,3
11916,20
11927,11
11928,1
11929,1
11935,6
11936,1
11951,15
11954,3
11956,2
11957,1
11958,1
11959,1
11970,11
11971,1
11972,1
11979,7
11980,1
11981,1
11985,4
11986,1
11998,12
12003,5
12012,9
12019,7
12026,7
12032,6
12034,2
12035,1
12038,3
12039,1
12040,1
12049,9
12055,6
12056,1
12074,18
12075,1
12082,7
12083,1
12084,1
12092,8
12093,1
12094,1
12103,9
12104,1
12105,1
12122,17
12123,1
12131,8
12134,3
12136,2
12137,1
12143,6
12145,2
12151,6
12153,2
12155,2
12161,6
12162,1
12163,1
12164,1
12166,2
12169,3
12171,2
12175,4
12176,1
12177,1
12179,2
12182,3
12183,1
12184,1
12185,1
12187,2
12188,1
12189,1
12191,2
12192,1
12193,1
12196,3
12197,1
12198,1
12199,1
12205,6
12207,2
12208,1
12213,5
12214,1
12217,3
12224,7
12227,3
12228,1
12237,9
12238,1
12239,1
12241,2
12242,1
12251,9
12252,1
12257,5
12258,1
12263,5
12264,1
12265,1
12270,5
12271,1
12276,5
12277,1
12289,12
12293,4
12294,1
12296,2
12298,2
12299,1
12300,1
12301,1
12302,1
12318,16
12321,3
12322,1
12329,7
12330,1
12338,8
12339,1
12342,3
12348,6
12355,7
12366,11
12367,1
12371,4
12378,7
12382,4
12385,3
12391,6
12392,1
12407,15
12409,2
12410,1
12420,10
12426,6
12429,3
12430,1
12439,9
12442,3
12443,1
12450,7
12458,8
12462,4
12465,3
12470,5
12472,2
12475,3
12480,5
12482,2
12483,1
12493,10
12494,1
12495,1
12501,6
12502,1
12503,1
12506,3
12507,1
12508,1
12516,8
12518,2
12524,6
12525,1
12526,1
12535,9
12536,1
12537,1
12545,8
12546,1
12549,3
12550,1
12551,1
12554,3
12555,1
12569,14
12570,1
12571,1
12582,11
12583,1
12601,18
12605,4
12612,7
12620,8
12624,4
12626,2
12627,1
12634,7
12635,1
12647,12
12649,2
12655,6
12656,1
12657,1
12658,1
12660,2
12662,2
12674,12
12676,2
12679,3
12686,7
12688,2
12689,1
12699,10
12700,1
12709,9
12711,2
12718,7
12720,2
12721,1
12727,6
12728,1
12747,19
12748,1
12750,2
12751,1
12752,1
12753,1
12765,12
12766,1
12767,1
12773,6
12774,1
12775,1
12781,6
12782,1
12783,1
12785,2
12786,1
12787,1
12789,2
12790,1
12791,1
12794,3
12795,1
12796,1
12802,6
12803,1
12804,1
12810,6
12811,1
12812,1
12815,3
12816,1
12817,1
12821,4
12822,1
12829,7
12830,1
12832,2
12842,10
12843,1
12850,7
12851,1
12852,1
12859,7
12860,1
12861,1
12870,9
12871,1
12872,1
12876,4
12877,1
12886,9
12887,1
12888,1
12896,8
12897,1
12906,9
12928,22
12932,4
12940,8
12953,13
12954,1
12959,5
12971,12
12972,1
12983,11
12987,4
12989,2
12999,10
13000,1
13019,19
13032,13
13035,3
13036,1
13043,7
13046,3
13055,9
13062,7
13068,6
13070,2
13080,10
13083,3
13084,1
13091,7
13102,11
13109,7
13111,2
13112,1
13117,5
13123,6
13136,13
13152,16
13173,21
13181,8
13183,2
13184,1
13199,15
13206,7
13212,6
13213,1
13240,27
13250,10
13251,1
13252,1
13271,19
13276,5
13290,14
13299,9
13300,1
13302,2
13305,3
13306,1
13309,3
13313,4
13320,7
13322,2
13324,2
13328,4
13329,1
13331,2
13339,8
13340,1
13342,2
13347,5
13348,1
13350,2
13354,4
13355,1
13363,8
13364,1
13365,1
13370,5
13371,1
13375,4
13376,1
13393,17
13402,9
13410,8
13417,7
13427,10
13428,1
13440,12
13454,14
13456,2
13457,1
13471,14
13480,9
13481,1
13484,3
13485,1
13489,4
13498,9
13509,11
13510,1
13511,1
13523,12
13524,1
13525,1
13532,7
13546,14
13548,2
13549,1
13560,11
13567,7
13568,1
13569,1
13570,1
13573,3
13578,5
13579,1
13587,8
13595,8
13596,1
13597,1
13598,1
13600,2
13601,1
13614,13
13617,3
13618,1
13634,16
13635,1
13658,23
13662,4
13663,1
13676,13
13698,22
13706,8
13721,15
13725,4
13738,13
13739,1
13740,1
13756,16
13759,3
13772,13
13773,1
13774,1
13782,8
13806,24
13807,1
13808,1
13814,6
13823,9
13830,7
13842,12
13847,5
13848,1
13853,5
13863,10
13864,1
13865,1
13867,2
13880,13
13891,11
13892,1
13893,1
13894,1
13896,2
13897,1
13903,6
13907,4
13908,1
13913,5
13921,8
13924,3
13925,1
13938,13
13939,1
13940,1
13953,13
13956,3
13959,3
13966,7
13974,8
13975,1
13980,5
13981,1
13983,2
14001,18
14007,6
14022,15
14026,4
14028,2
14041,13
14052,11
14057,5
14058,1
14073,15
14080,7
14081,1
14083,2
14100,17
14105,5
14112,7
14128,16
14134,6
14138,4
14144,6
14152,8
14153,1
14161,8
14163,2
14172,9
14175,3
14176,1
14180,4
14181,1
14182,1
14183,1
14184,1
14186,2
14190,4
14216,26
14217,1
14219,2
14228,9
14229,1
14235,6
14245,10
14246,1
14250,4
14257,7
14258,1
14260,2
14266,6
14272,6
14281,9
14282,1
14297,15
14306,9
14316,10
14329,13
14331,2
14336,5
14337,1
14338,1
14343,5
14344,1
14351,7
14352,1
14353,1
14357,4
14358,1
14360,2
14364,4
14365,1
14367,2
14371,4
14372,1
14373,1
14378,5
14379,1
14384,5
14392,8
14393,1
14394,1
14405,11
14406,1
14408,2
14412,4
14414,2
14420,6
14422,2
14423,1
14437,14
14439,2
14440,1
14442,2
14445,3
14451,6
14452,1
14455,3
14464,9
14467,3
14468,1
14476,8
14480,4
14484,4
14487,3
14489,2
14491,2
14528,37
14544,16
14554,10
14555,1
14558,3
14567,9
14571,4
14588,17
14589,1
14590,1
14595,5
14598,3
14599,1
14625,26
14626,1
14627,1
14632,5
14633,1
14634,1
14638,4
14641,3
14645,4
14647,2
14648,1
14656,8
14660,4
14661,1
14682,21
14692,10
14693,1
14703,10
14704,1
14707,3
14713,6
14715,2
14718,3
14727,9
14731,4
14733,2
14735,2
14750,15
14751,1
14762,11
14768,6
14776,8
14779,3
14780,1
14790,10
14806,16
14813,7
14828,15
14838,10
14839,1
14858,19
14861,3
14873,12
14882,9
14885,3
14888,3
14898,10
14899,1
14900,1
14908,8
14909,1
14910,1
14921,11
14922,1
14923,1
14929,6
14931,2
14932,1
14941,9
14942,1
14944,2
14950,6
14952,2
14953,1
14960,7
14963,3
14965,2
14970,5
14971,1
14972,1
14980,8
14981,1
14982,1
14988,6
14990,2
14991,1
14999,8
15000,1
15002,2
15008,6
15009,1
15010,1
15016,6
15017,1
15019,2
15024,5
15025,1
15042,17
15043,1
15053,10
15054,1
15066,12
15067,1
15077,10
15078,1
15079,1
15081,2
15087,6
15089,2
15090,1
15109,19
15110,1
15118,8
15136,18
15138,2
15139,1
15145,6
15152,7
15153,1
15156,3
15157,1
15161,4
15167,6
15169,2
15170,1
15178,8
15179,1
15180,1
15185,5
15186,1
15187,1
15192,5
15193,1
15197,4
15202,5
15203,1
15205,2
15211,6
15212,1
15213,1
15221,8
15222,1
15223,1
15233,10
15234,1
15235,1
15245,10
15246,1
15258,12
15259,1
15261,2
15266,5
15267,1
15269,2
15277,8
15279,2
15280,1
15292,12
15293,1
15294,1
15303,9
15304,1
15314,10
15315,1
15317,2
15324,7
15325,1
15326,1
15329,3
15330,1
15340,10
15341,1
15353,12
15354,1
15372,18
15374,2
15378,4
15380,2
15381,1
15385,4
15386,1
15387,1
15391,4
15392,1
15393,1
15399,6
15400,1
15401,1
15406,5
15407,1
15409,2
15415,6
15416,1
15417,1
15426,9
15427,1
15428,1
15433,5
15434,1
15446,12
15447,1
15448,1
15456,8
15457,1
15459,2
15463,4
15464,1
15473,9
15475,2
15480,5
15490,10
15491,1
15494,3
15499,5
15500,1
15501,1
15506,5
15507,1
15508,1
15512,4
15519,7
15520,1
15521,1
15531,10
15532,1
15534,2
15543,9
15544,1
15546,2
15555,9
15558,3
15561,3
15563,2
15564,1
15565,1
15567,2
15573,6
15574,1
15576,2
15581,5
15582,1
15583,1
15587,4
15588,1
15590,2
15595,5
15596,1
15598,2
15604,6
15605,1
15607,2
15613,6
15614,1
15615,1
15621,6
15622,1
15623,1
15625,2
15626,1
15627,1
15629,2
15630,1
15634,4
15635,1
15638,3
15640,2
15641,1
15645,4
15647,2
15650,3
15654,4
15655,1
15656,1
15658,2
15659,1
15660,1
15671,11
15674,3
15675,1
15685,10
15686,1
15689,3
15697,8
15698,1
15700,2
15702,2
15703,1
15704,1
15710,6
15711,1
15719,8
15720,1
15721,1
15727,6
15730,3
15735,5
15739,4
15740,1
15741,1
15742,1
15744,2
15745,1
15746,1
15748,2
15749,1
15751,2
15752,1
15755,3
15757,2
15762,5
15763,1
15764,1
15765,1
15766,1
15767,1
15769,2
15770,1
15771,1
15772,1
15773,1
15774,1
15777,3
15779,2
15780,1
15786,6
15788,2
15794,6
15796,2
15797,1
15802,5
15803,1
15804,1
15813,9
15814,1
15815,1
15819,4
15820,1
15821,1
15824,3
15825,1
15832,7
15833,1
15842,9
15843,1
